Bengaluru Rural(175),Ramanagara(642)
Bengaluru Rural(175),Tumakuru(768)
Bengaluru Rural(175),Chikkaballapura(232)
Bengaluru urban(177),Krishnagiri(475)
Bengaluru urban(177),Ramanagara(642)
Bengaluru urban(177),Bengaluru Rural(175)
Betul(178),Harda(346)
Betul(178),Hoshangabad(358)
Betul(178),Khandwa(445)
Betul(178),Amravati(118)
Betul(178),Chhindwara(230)
Bhadohi(179),Mirzapur(533)
Bhadohi(179),Varanasi(793)
Bhadohi(179),Jaunpur(385)
Bhadohi(179),Prayagraj(617)
Bhadradri Kothagudem(180),West Godavari(810)
Bhadradri Kothagudem(180),East 
 Godavari(289)
Bhadradri Kothagudem(180),Sukma(734)
Bhadradri Kothagudem(180),Bijapur(193)
Bhadradri Kothagudem(180),Mahabubabad(506)
Bhadradri Kothagudem(180),Khammam(444)
Bhadradri Kothagudem(180),Mulugu(541)
Bhadrak(181),Kendujhar(442)
Bhadrak(181),Jajpur(371)
Bhadrak(181),Balasore(146)
Bhadrak(181),Kendrapara(441)
Bhagalpur(182),Godda(326)
Bhagalpur(182),Munger(544)
Bhagalpur(182),Khagaria(443)
Bhagalpur(182),Banka(157)
Bhagalpur(182),Katihar(438)
Bhagalpur(182),Madhepura(503)
Bhagalpur(182),Purnia(626)
Bhagalpur(182),Sahibganj(667)
Bhandara(183),Gadchiroli(310)
Bhandara(183),Gondia(330)
Bhandara(183),Chandrapur(222)
Bhandara(183),Nagpur(555)
Bhandara(183),Balaghat(144)
Bharatpur(184),Agra(103)
Bharatpur(184),Dholpur(274)
Bharatpur(184),Nuh(583)
Bharatpur(184),Dausa(258)
Bharatpur(184),Alwar(114)
Bharatpur(184),Mathura(526)
Bharatpur(184),Karauli(428)
Bharuch(185),Vadodara(790)
Bharuch(185),Anand(122)
Bharuch(185),Narmada(566)
Bharuch(185),Surat(739)
Bhavnagar(186),Amreli(119)
Bhavnagar(186),Ahmedabad(104)
Bhavnagar(186),Botad(203)
Bhilwara(187),Rajsamand(641)
Bhilwara(187),Chittorgarh(238)
Bhilwara(187),Bundi(209)
Bhilwara(187),Ajmer(107)
Bhilwara(187),Neemuch(572)
Bhilwara(187),Tonk(766)
Bhind(188),Etawah(299)
Bhind(188),Jhansi(391)
Bhind(188),Agra(103)
Bhind(188),Datia(257)
Bhind(188),Jalaun(373)
Bhind(188),Gwalior(338)
Bhind(188),Morena(539)
Bhiwani(189),Churu(240)
Bhiwani(189),Charkhi 
 Dadri(225)
Bhiwani(189),Jhunjhunu(394)
Bhiwani(189),Mahendragarh(511)
Bhiwani(189),Rohtak(657)
Bhiwani(189),Hisar(354)
Bhiwani(189),Hanumangarh(344)
Bhojpur(190),Arwal(131)
Bhojpur(190),Buxar(211)
Bhojpur(190),Saran(679)
Bhojpur(190),Ballia(148)
Bhojpur(190),Patna(604)
Bhojpur(190),Rohtas(658)
Bhopal(191),Vidisha(795)
Bhopal(191),Rajgarh(637)
Bhopal(191),Guna(334)
